time,ESP_m_Raddrehz,ESP_Wegimp_VA
1639489821.02759, 5.976, 1254
1639489821.077095, 5.972, 1280
1639489821.126015, 6.014, 1306
1639489821.179218, 5.952, 1331
1639489821.228098, 5.984, 1357
1639489821.277826, 5.964, 1383
1639489821.326835, 5.962, 1408
1639489821.379611, 5.95, 1434
1639489821.428448, 5.972, 1460
1639489821.47734, 5.934, 1485
1639489821.528065, 5.922, 1511
1639489821.580691, 5.912, 1536
1639489821.628715, 5.902, 1562
1639489821.677733, 5.918, 1587
1639489821.729019, 5.846, 1613
1639489821.781941, 5.862, 1638
1639489821.82952, 5.834, 1663
1639489821.8784, 5.858, 1689
1639489821.929955, 5.828, 1714
1639489821.981015, 5.762, 1739
1639489822.029947, 5.728, 1763
1639489822.078578, 5.656, 1788
1639489822.130437, 5.606, 1812
1639489822.181082, 5.514, 1836
1639489822.230297, 5.458, 1860
1639489822.279041, 5.356, 1883
1639489822.330457, 5.302, 1906
1639489822.382101, 5.198, 1929
1639489822.43045, 5.2, 1952
1639489822.479689, 5.188, 1974
1639489822.530799, 5.12, 1996
1639489822.582285, 5.044, 2018
1639489822.630712, 4.95, 2040
1639489822.680145, 4.892, 13
1639489822.732726, 4.826, 33
1639489822.783619, 4.814, 54
1639489822.832547, 4.668, 74
1639489822.880562, 4.628, 94
1639489822.932561, 4.552, 114
1639489822.983105, 4.542, 133
1639489823.03258, 4.484, 153
1639489823.081345, 4.376, 172
1639489823.133313, 4.272, 190
1639489823.183623, 4.194, 209
1639489823.232847, 4.088, 227
1639489823.281929, 4.034, 244
1639489823.332786, 3.952, 261
1639489823.383412, 3.904, 278
1639489823.432827, 3.852, 295
1639489823.482715, 3.796, 311
1639489823.533022, 3.734, 328
1639489823.584103, 3.682, 344
1639489823.633994, 3.636, 360
1639489823.682756, 3.578, 375
1639489823.73375, 3.528, 391
1639489823.785419, 3.456, 406
1639489823.83537, 3.424, 420
1639489823.883399, 3.382, 435
1639489823.933748, 3.358, 449
1639489823.985603, 3.278, 464
1639489824.035019, 3.202, 477
1639489824.085413, 3.176, 491
1639489824.135139, 3.126, 505
1639489824.185602, 3.06, 518
1639489824.235034, 3.042, 531
1639489824.283463, 2.974, 543
1639489824.335642, 2.898, 556
1639489824.385637, 2.848, 568
1639489824.435341, 2.786, 581
1639489824.483407, 2.728, 592
1639489824.535023, 2.688, 604
1639489824.586139, 2.654, 616
1639489824.635479, 2.61, 627
1639489824.684831, 2.554, 638
1639489824.735337, 2.512, 649
1639489824.786856, 2.46, 660
1639489824.835942, 2.43, 670
1639489824.884738, 2.406, 680
1639489824.935932, 2.372, 691
1639489824.98686, 2.358, 701
1639489825.036056, 2.348, 711
1639489825.084905, 2.354, 721
1639489825.135995, 2.328, 731
1639489825.18736, 2.348, 741
1639489825.236449, 2.328, 751
1639489825.285674, 2.318, 761
1639489825.33625, 2.33, 771
1639489825.387593, 2.36, 782
1639489825.436354, 2.322, 792
1639489825.4862, 2.338, 802
1639489825.538251, 2.334, 812
1639489825.588574, 2.3, 822
1639489825.636538, 2.33, 832
1639489825.686109, 2.362, 842
1639489825.737263, 2.308, 852
1639489825.789619, 2.328, 862
1639489825.83664, 2.376, 872
1639489825.88645, 2.366, 882
1639489825.937706, 2.37, 893
1639489825.989227, 2.372, 903
1639489826.036971, 2.39, 913
1639489826.087392, 2.34, 923
1639489826.138374, 2.354, 934
1639489826.190266, 2.368, 944
1639489826.237316, 2.37, 954
1639489826.288258, 2.396, 964
1639489826.338419, 2.388, 975
1639489826.3904, 2.436, 985
1639489826.437573, 2.474, 996
1639489826.48907, 2.498, 1006
1639489826.538771, 2.476, 1017
1639489826.590253, 2.524, 1028
1639489826.638037, 2.51, 1039
1639489826.69045, 2.578, 1050
1639489826.740838, 2.594, 1061
1639489826.790723, 2.634, 1072
1639489826.838282, 2.642, 1083
1639489826.890184, 2.64, 1095
1639489826.940475, 2.674, 1106
1639489826.991063, 2.716, 1118
1639489827.039175, 2.746, 1130
1639489827.090713, 2.77, 1142
1639489827.140391, 2.808, 1154
1639489827.192672, 2.86, 1166
1639489827.240453, 2.888, 1178
1639489827.291061, 2.904, 1191
1639489827.341219, 2.912, 1203
1639489827.392848, 2.942, 1216
1639489827.440591, 2.964, 1229
1639489827.492135, 2.97, 1241
1639489827.541365, 3.016, 1254
1639489827.592977, 3.044, 1267
1639489827.6412, 3.056, 1281
1639489827.692948, 3.098, 1294
1639489827.742173, 3.094, 1307
1639489827.794635, 3.172, 1321
1639489827.841268, 3.178, 1335
1639489827.892729, 3.204, 1348
1639489827.942019, 3.242, 1362
1639489827.993293, 3.272, 1376
1639489828.041339, 3.32, 1391
1639489828.093428, 3.332, 1405
1639489828.142866, 3.378, 1419
1639489828.194215, 3.396, 1434
1639489828.241525, 3.418, 1449
1639489828.293348, 3.462, 1463
1639489828.342966, 3.48, 1479
1639489828.394876, 3.506, 1494
1639489828.441776, 3.54, 1509
1639489828.494926, 3.566, 1524
1639489828.543021, 3.6, 1539
1639489828.595416, 3.628, 1555
1639489828.64234, 3.658, 1571
1639489828.696071, 3.688, 1587
1639489828.743436, 3.718, 1603
1639489828.795828, 3.754, 1619
1639489828.842956, 3.78, 1635
1639489828.895495, 3.814, 1652
1639489828.943874, 3.83, 1668
1639489828.996252, 3.86, 1685
1639489829.043956, 3.894, 1701
1639489829.095429, 3.936, 1718
1639489829.144496, 3.974, 1735
1639489829.196265, 4.004, 1752
1639489829.243336, 4.022, 1770
1639489829.296095, 4.06, 1787
1639489829.345159, 4.102, 1805
1639489829.396236, 4.134, 1822
1639489829.443853, 4.156, 1840
1639489829.495912, 4.198, 1858
1639489829.545665, 4.252, 1877
1639489829.597462, 4.308, 1895
1639489829.64406, 4.34, 1914
1639489829.696494, 4.392, 1933
1639489829.746165, 4.44, 1952
1639489829.797881, 4.504, 1971
1639489829.844108, 4.522, 1991
1639489829.896533, 4.554, 2010
1639489829.946075, 4.6, 2030
1639489829.997921, 4.672, 2
1639489830.046037, 4.71, 22
1639489830.09714, 4.71, 42
1639489830.14621, 4.728, 63
1639489830.197675, 4.758, 83
1639489830.246039, 4.84, 104
1639489830.297728, 4.878, 125
1639489830.347402, 4.922, 146
1639489830.396902, 4.96, 167
1639489830.446107, 5.05, 189
1639489830.498286, 5.096, 211
1639489830.547415, 5.146, 233
1639489830.598284, 5.196, 256
1639489830.646368, 5.25, 278
1639489830.698409, 5.278, 301
1639489830.74783, 5.31, 323
1639489830.798605, 5.374, 346
1639489830.846652, 5.412, 369
1639489830.898751, 5.446, 393
1639489830.948521, 5.532, 417
1639489830.997664, 5.564, 441
1639489831.047709, 5.618, 465
1639489831.099711, 5.66, 489
1639489831.14821, 5.694, 514
1639489831.199702, 5.752, 538
1639489831.249751, 5.794, 563
1639489831.300023, 5.846, 588
1639489831.34878, 5.888, 614
1639489831.400617, 5.932, 639
1639489831.448697, 5.99, 665
1639489831.500527, 6.036, 691
1639489831.550261, 6.102, 717
1639489831.598812, 6.13, 743
1639489831.650098, 6.162, 770
1639489831.700705, 6.206, 796
1639489831.750952, 6.242, 823
1639489831.801909, 6.294, 850
1639489831.850257, 6.306, 878
1639489831.901069, 6.284, 905
1639489831.950738, 6.304, 932
1639489832.00024, 6.302, 959
1639489832.050738, 6.324, 986
1639489832.101936, 6.318, 1013
1639489832.151144, 6.318, 1040
1639489832.200311, 6.338, 1068
1639489832.25095, 6.33, 1095
1639489832.301564, 6.314, 1122
1639489832.351119, 6.366, 1150
1639489832.400848, 6.34, 1177
1639489832.451285, 6.326, 1205
1639489832.502017, 6.342, 1232
1639489832.552771, 6.312, 1259
1639489832.601073, 6.312, 1286
1639489832.651906, 6.308, 1314
1639489832.702038, 6.304, 1341
1639489832.752535, 6.272, 1368
1639489832.802337, 6.266, 1395
1639489832.852596, 6.246, 1422
1639489832.90213, 6.202, 1448
1639489832.952442, 6.188, 1475
1639489833.001973, 6.168, 1502
1639489833.053015, 6.168, 1528
1639489833.102161, 6.124, 1554
1639489833.153402, 6.096, 1581
1639489833.202344, 6.052, 1607
1639489833.253039, 6.022, 1633
1639489833.302707, 6.002, 1659
1639489833.35305, 5.956, 1685
1639489833.402807, 5.91, 1710
1639489833.453698, 5.9, 1736
1639489833.503372, 5.854, 1761
1639489833.553715, 5.856, 1786
1639489833.603159, 5.826, 1812
1639489833.654713, 5.792, 1837
1639489833.704685, 5.754, 1861
1639489833.754249, 5.718, 1886
1639489833.803873, 5.69, 1910
1639489833.85464, 5.636, 1935
1639489833.905085, 5.594, 1959
1639489833.954883, 5.582, 1983
1639489834.003593, 5.5, 2007
1639489834.054821, 5.496, 2031
1639489834.10527, 5.462, 6
1639489834.154704, 5.432, 30
1639489834.203992, 5.4, 53
1639489834.255274, 5.356, 76
1639489834.305855, 5.364, 100
1639489834.355212, 5.332, 123
1639489834.404593, 5.238, 145
1639489834.456018, 5.214, 168
1639489834.506231, 5.188, 190
1639489834.555778, 5.158, 213
1639489834.604809, 5.128, 235
1639489834.656156, 5.078, 257
1639489834.706748, 5.054, 279
1639489834.755985, 4.986, 300
1639489834.805663, 4.976, 322
1639489834.856464, 4.974, 343
1639489834.906981, 4.934, 365
1639489834.956292, 4.932, 386
1639489835.005808, 4.876, 407
1639489835.056473, 4.814, 428
1639489835.107485, 4.776, 448
1639489835.157347, 4.788, 469
1639489835.206657, 4.708, 489
1639489835.257539, 4.666, 509
1639489835.308173, 4.658, 530
1639489835.356955, 4.612, 549
1639489835.407049, 4.56, 569
1639489835.457906, 4.548, 589
1639489835.50861, 4.512, 608
1639489835.557261, 4.488, 628
1639489835.607455, 4.418, 647
1639489835.65825, 4.366, 666
1639489835.709842, 4.328, 685
1639489835.756959, 4.288, 703
1639489835.809154, 4.266, 722
1639489835.85812, 4.214, 740
1639489835.908911, 4.196, 758
1639489835.958028, 4.158, 776
1639489836.009182, 4.132, 794
1639489836.058708, 4.092, 811
1639489836.109636, 4.01, 829
1639489836.158816, 3.974, 846
1639489836.210312, 3.944, 863
1639489836.258872, 3.898, 880
1639489836.309762, 3.856, 897
1639489836.358636, 3.826, 913
1639489836.410376, 3.784, 929
1639489836.459994, 3.76, 946
1639489836.510314, 3.692, 962
1639489836.558766, 3.658, 977
1639489836.611099, 3.644, 993
1639489836.659703, 3.574, 1009
1639489836.710219, 3.518, 1024
1639489836.760509, 3.488, 1039
1639489836.81249, 3.458, 1054
1639489836.860668, 3.414, 1069
1639489836.91082, 3.39, 1083
1639489836.96052, 3.362, 1098
1639489837.012043, 3.35, 1112
1639489837.060641, 3.318, 1127
1639489837.111, 3.296, 1141
1639489837.161118, 3.254, 1155
1639489837.212478, 3.27, 1169
1639489837.262248, 3.238, 1183
1639489837.312124, 3.224, 1197
1639489837.361016, 3.236, 1211
1639489837.413308, 3.212, 1225
1639489837.462162, 3.212, 1238
1639489837.512547, 3.192, 1252
1639489837.561215, 3.192, 1266
1639489837.613503, 3.202, 1280
1639489837.662498, 3.234, 1294
1639489837.713457, 3.212, 1308
1639489837.762359, 3.232, 1322
1639489837.815247, 3.246, 1335
1639489837.86306, 3.224, 1349
1639489837.913159, 3.232, 1363
1639489837.961757, 3.198, 1377
1639489838.015072, 3.194, 1391
1639489838.063613, 3.212, 1405
1639489838.11377, 3.228, 1419
1639489838.162665, 3.216, 1432
1639489838.214982, 3.234, 1446
1639489838.263482, 3.208, 1460
1639489838.314382, 3.232, 1474
1639489838.363499, 3.244, 1488
1639489838.415258, 3.254, 1502
1639489838.465336, 3.236, 1516
1639489838.514905, 3.236, 1530
1639489838.563353, 3.272, 1544
1639489838.615131, 3.26, 1558
1639489838.664748, 3.264, 1572
1639489838.715134, 3.27, 1586
1639489838.763894, 3.274, 1600
1639489838.816064, 3.27, 1614
1639489838.865341, 3.27, 1628
1639489838.915033, 3.292, 1642
1639489838.964535, 3.266, 1657
1639489839.015777, 3.278, 1671
1639489839.065396, 3.278, 1685
1639489839.115653, 3.256, 1699
1639489839.164137, 3.25, 1713
1639489839.216356, 3.236, 1727
1639489839.265895, 3.244, 1740
1639489839.315821, 3.248, 1754
1639489839.365018, 3.244, 1769
1639489839.416621, 3.248, 1783
1639489839.464995, 3.236, 1797
1639489839.5162, 3.22, 1811
1639489839.565293, 3.218, 1825
1639489839.617499, 3.216, 1838
1639489839.665769, 3.226, 1852
1639489839.717015, 3.216, 1866
1639489839.766104, 3.21, 1880
1639489839.81797, 3.198, 1894
1639489839.866069, 3.174, 1908
1639489839.916629, 3.166, 1921
1639489839.966166, 3.152, 1935
1639489840.017867, 3.126, 1948
1639489840.066182, 3.108, 1962
1639489840.116315, 3.074, 1975
1639489840.166438, 3.042, 1988
1639489840.218848, 3.008, 2001
1639489840.266571, 2.978, 2014
1639489840.318331, 2.95, 2027
1639489840.36641, 2.912, 2039
1639489840.419998, 2.882, 4
1639489840.466757, 2.858, 16
1639489840.516773, 2.814, 28
1639489840.566789, 2.788, 41
1639489840.619747, 2.756, 52
1639489840.668668, 2.718, 64
1639489840.717109, 2.696, 76
1639489840.767836, 2.658, 87
1639489840.820785, 2.628, 98
1639489840.869416, 2.588, 110
1639489840.920218, 2.578, 121
1639489840.96812, 2.532, 132
1639489841.020511, 2.506, 143
1639489841.069391, 2.474, 154
1639489841.118199, 2.452, 164
1639489841.170412, 2.416, 175
1639489841.221018, 2.384, 185
1639489841.270533, 2.356, 195
1639489841.320057, 2.318, 205
1639489841.369649, 2.284, 215
1639489841.422116, 2.252, 225
1639489841.470699, 2.22, 235
1639489841.520957, 2.196, 244
1639489841.570928, 2.172, 253
1639489841.622316, 2.148, 263
1639489841.670868, 2.12, 272
1639489841.721639, 2.094, 281
1639489841.770827, 2.068, 290
1639489841.823015, 2.04, 299
1639489841.871316, 2.038, 308
1639489841.920235, 2.022, 317
1639489841.970397, 2.004, 325
1639489842.023144, 1.982, 334
1639489842.07207, 1.972, 342
1639489842.122136, 1.962, 351
1639489842.170477, 1.94, 359
1639489842.222803, 1.908, 367
1639489842.272667, 1.902, 375
1639489842.320984, 1.884, 384
1639489842.372537, 1.876, 392
1639489842.423532, 1.854, 400
1639489842.472551, 1.828, 408
1639489842.521044, 1.814, 416
1639489842.572591, 1.794, 423
1639489842.625051, 1.762, 431
1639489842.672641, 1.718, 439
1639489842.722129, 1.686, 446
1639489842.772707, 1.626, 453
1639489842.823356, 1.612, 460
1639489842.872819, 1.582, 467
1639489842.922255, 1.546, 474
1639489842.973441, 1.526, 480
1639489843.024816, 1.488, 486
1639489843.073569, 1.44, 493
1639489843.122674, 1.4, 499
1639489843.175049, 1.368, 504
1639489843.22324, 1.318, 510
1639489843.275025, 1.278, 516
1639489843.325032, 1.234, 521
1639489843.375126, 1.19, 527
1639489843.423621, 1.154, 532
1639489843.475094, 1.112, 536
1639489843.523288, 1.068, 541
1639489843.575146, 1.028, 546
1639489843.623564, 0.982, 550
1639489843.675241, 0.94, 554
1639489843.723254, 0.902, 558
1639489843.775372, 0.864, 562
1639489843.825043, 0.826, 565
1639489843.875432, 0.776, 569
1639489843.923666, 0.736, 572
1639489843.975536, 0.702, 575
1639489844.024492, 0.666, 578
1639489844.075966, 0.632, 580
1639489844.124261, 0.598, 583
1639489844.176059, 0.568, 585
1639489844.226467, 0.536, 588
1639489844.276103, 0.51, 590
1639489844.324679, 0.48, 592
1639489844.376097, 0.454, 594
1639489844.425467, 0.426, 596
1639489844.476115, 0.406, 597
1639489844.52539, 0.372, 599
1639489844.576374, 0.356, 600
1639489844.625848, 0.32, 602
1639489844.67655, 0.294, 603
1639489844.725784, 0.272, 604
1639489844.77684, 0.248, 605
1639489844.826465, 0.218, 606
1639489844.877248, 0.198, 606
1639489844.926088, 0.186, 607
1639489844.977375, 0.146, 608
1639489845.029248, 0.142, 608
1639489845.077411, 0.118, 608
1639489845.126229, 0.092, 608
1639489845.177764, 0.078, 608
1639489845.227033, 0.066, 608
1639489845.2805, 0.058, 608
1639489845.326889, 0.05, 608
1639489845.378502, 0.046, 608
1639489845.4284, 0.042, 608
1639489845.478411, 0.038, 608
1639489845.528337, 0.034, 608
1639489845.580202, 0.032, 608
1639489845.629103, 0.03, 608
1639489845.678627, 0.028, 608
1639489845.728904, 0.026, 608
1639489845.780282, 0.024, 608
1639489845.829992, 0.024, 608
1639489845.878698, 0.022, 608
1639489845.929922, 0.02, 608
1639489845.980727, 0.02, 608
1639489846.030627, 0.02, 608
1639489846.079693, 0.018, 608
1639489846.130257, 0.016, 608
1639489846.181185, 0.016, 608
1639489846.230997, 0.016, 608
1639489846.281495, 0.016, 608
1639489846.330314, 0.0, 608
1639489846.381396, 0.0, 608
1639489846.432227, 0.0, 608
1639489846.480628, 0.0, 608
1639489846.53103, 0.0, 608
1639489846.581862, 0.0, 608
1639489846.632301, 0.0, 608
1639489846.681378, 0.0, 608
1639489846.732039, 0.0, 608
1639489846.781345, 0.0, 608
1639489846.833165, 0.0, 608
1639489846.882015, 0.0, 608
1639489846.932331, 0.0, 608
1639489846.981383, 0.0, 608
1639489847.033282, 0.0, 608
1639489847.081876, 0.0, 608
1639489847.132871, 0.0, 608
1639489847.18258, 0.0, 608
1639489847.233712, 0.0, 608
1639489847.282302, 0.0, 608
1639489847.332771, 0.0, 608
1639489847.382847, 0.0, 608
1639489847.434179, 0.0, 608
1639489847.482804, 0.0, 608
1639489847.533896, 0.0, 608
1639489847.583269, 0.0, 608
1639489847.634679, 0.0, 608
1639489847.681587, 0.0, 608
1639489847.733655, 0.0, 608
1639489847.783343, 0.0, 608
1639489847.835435, 0.0, 608
1639489847.883301, 0.0, 608
1639489847.93431, 0.0, 608
1639489847.984071, 0.0, 608
1639489848.034754, 0.0, 608
1639489848.083738, 0.0, 608
1639489848.13489, 0.0, 608
1639489848.18396, 0.0, 608
1639489848.235498, 0.0, 608
1639489848.283915, 0.0, 608
1639489848.33482, 0.0, 608
1639489848.385149, 0.0, 608
1639489848.435313, 0.0, 608
1639489848.483658, 0.0, 608
1639489848.535209, 0.0, 608
1639489848.585115, 0.0, 608
1639489848.635891, 0.0, 608
1639489848.683904, 0.0, 608
1639489848.735904, 0.0, 608
1639489848.784028, 0.0, 608
1639489848.836713, 0.0, 608
1639489848.884047, 0.0, 608
1639489848.936022, 0.0, 608
1639489848.984455, 0.0, 608
1639489849.036814, 0.0, 608
1639489849.085063, 0.0, 608
1639489849.136647, 0.0, 608
1639489849.185605, 0.0, 608
1639489849.237255, 0.0, 608
1639489849.28455, 0.0, 608
1639489849.336992, 0.0, 608
1639489849.385623, 0.0, 608
1639489849.43797, 0.0, 608
1639489849.486385, 0.0, 608
1639489849.537241, 0.0, 608
1639489849.586914, 0.0, 608
1639489849.636698, 0.0, 608
1639489849.685601, 0.0, 608
1639489849.737486, 0.0, 608
1639489849.786488, 0.0, 608
1639489849.83881, 0.0, 608
1639489849.886336, 0.0, 608
1639489849.938198, 0.0, 608
1639489849.987067, 0.0, 608
1639489850.039224, 0.0, 608
1639489850.086194, 0.0, 608
1639489850.138661, 0.0, 608
1639489850.187555, 0.0, 608
1639489850.237096, 0.0, 608
1639489850.28705, 0.0, 608
1639489850.338988, 0.0, 608
1639489850.387136, 0.0, 608
1639489850.438439, 0.0, 608
1639489850.487794, 0.0, 608
1639489850.53987, 0.0, 608
1639489850.588913, 0.0, 608
1639489850.641042, 0.0, 608
1639489850.689908, 0.0, 608
1639489850.740675, 0.0, 608
1639489850.788922, 0.0, 608
1639489850.841949, 0.0, 608
1639489850.889909, 0.0, 608
1639489850.940976, 0.0, 608
1639489850.990707, 0.0, 608
1639489851.039016, 0.0, 608
1639489851.090359, 0.0, 608
1639489851.141871, 0.0, 608
1639489851.190379, 0.0, 608
1639489851.242477, 0.0, 608
1639489851.290382, 0.0, 608
1639489851.341902, 0.0, 608
1639489851.39071, 0.0, 608
1639489851.441735, 0.0, 608
1639489851.491016, 0.0, 608
1639489851.54214, 0.0, 608
1639489851.590832, 0.0, 608
1639489851.640835, 0.0, 608
1639489851.692034, 0.0, 608
1639489851.742539, 0.0, 608
1639489851.791989, 0.0, 608
1639489851.843551, 0.0, 608
1639489851.891956, 0.0, 608
1639489851.942383, 0.0, 608
1639489851.992537, 0.0, 608
1639489852.042595, 0.0, 608
1639489852.092501, 0.0, 608
1639489852.143022, 0.0, 608
1639489852.192751, 0.0, 608
1639489852.242611, 0.0, 608
1639489852.292936, 0.0, 608
1639489852.343353, 0.0, 608
1639489852.39275, 0.0, 608
1639489852.44271, 0.0, 608
1639489852.493842, 0.0, 608
1639489852.542618, 0.0, 608
1639489852.594329, 0.0, 608
1639489852.64331, 0.0, 608
1639489852.693919, 0.0, 608
1639489852.742881, 0.0, 608
1639489852.79365, 0.0, 608
1639489852.844051, 0.0, 608
1639489852.893952, 0.0, 608
1639489852.943162, 0.0, 608
1639489852.995839, 0.0, 608
1639489853.045572, 0.0, 608
1639489853.094773, 0.0, 608
1639489853.143122, 0.0, 608
1639489853.195106, 0.0, 608
1639489853.243894, 0.0, 608
1639489853.294682, 0.0, 608
1639489853.343492, 0.0, 608
1639489853.395447, 0.0, 608
1639489853.443721, 0.0, 608
1639489853.495351, 0.0, 608
1639489853.543848, 0.0, 608
1639489853.595186, 0.0, 608
1639489853.644217, 0.0, 608
1639489853.695124, 0.0, 608
1639489853.744052, 0.0, 608
1639489853.795478, 0.0, 608
1639489853.844799, 0.0, 608
1639489853.895753, 0.0, 608
1639489853.94454, 0.0, 608
1639489853.995941, 0.0, 608
1639489854.045395, 0.0, 608
1639489854.09605, 0.0, 608
1639489854.145153, 0.0, 608
1639489854.196597, 0.0, 608
1639489854.246563, 0.0, 608
1639489854.296379, 0.0, 608
1639489854.345635, 0.0, 608
1639489854.396763, 0.0, 608
1639489854.446549, 0.0, 608
1639489854.497423, 0.0, 608
1639489854.54622, 0.0, 608
1639489854.597924, 0.0, 608
1639489854.647407, 0.0, 608
1639489854.697694, 0.0, 608
1639489854.747251, 0.0, 608
1639489854.798211, 0.0, 608
1639489854.849108, 0.0, 608
1639489854.897928, 0.0, 608
1639489854.946787, 0.0, 608
1639489854.999168, 0.0, 608
1639489855.048954, 0.0, 608
1639489855.098778, 0.0, 608
1639489855.149349, 0.0, 608
1639489855.199432, 0.0, 608
1639489855.249113, 0.0, 608
1639489855.299227, 0.0, 608
1639489855.348888, 0.0, 608
1639489855.399362, 0.0, 608
1639489855.450119, 0.0, 608
1639489855.49911, 0.0, 608
1639489855.549345, 0.0, 608
1639489855.599354, 0.0, 608
1639489855.650609, 0.0, 608
1639489855.700243, 0.0, 608
1639489855.75072, 0.0, 608
1639489855.800644, 0.0, 608
1639489855.851921, 0.0, 608
1639489855.900426, 0.0, 608
1639489855.950821, 0.0, 608
1639489856.000322, 0.0, 608
1639489856.051059, 0.0, 608
1639489856.100398, 0.0, 608
1639489856.15185, 0.0, 608
1639489856.201092, 0.0, 608
1639489856.252555, 0.0, 608
1639489856.301016, 0.0, 608
1639489856.352087, 0.0, 608
1639489856.401322, 0.0, 608
1639489856.453068, 0.0, 608
1639489856.501481, 0.0, 608
1639489856.55246, 0.0, 608
1639489856.601818, 0.0, 608
1639489856.653071, 0.0, 608
1639489856.702541, 0.0, 608
1639489856.752939, 0.0, 608
1639489856.801292, 0.0, 608
1639489856.853962, 0.0, 608
1639489856.902449, 0.0, 608
1639489856.952669, 0.0, 608
1639489857.002824, 0.0, 608
1639489857.053856, 0.0, 608
1639489857.102217, 0.0, 608
1639489857.153278, 0.0, 608
1639489857.201816, 0.0, 608
1639489857.254754, 0.0, 608
1639489857.302949, 0.0, 608
1639489857.353806, 0.0, 608
1639489857.40217, 0.0, 608
1639489857.454801, 0.0, 608
1639489857.502927, 0.0, 608
1639489857.554792, 0.0, 608
1639489857.602957, 0.0, 608
1639489857.654888, 0.0, 608
1639489857.703274, 0.0, 608
1639489857.754901, 0.0, 608
1639489857.803543, 0.0, 608
1639489857.856227, 0.0, 608
1639489857.904111, 0.0, 608
1639489857.95492, 0.0, 608
1639489858.003885, 0.0, 608
1639489858.055962, 0.0, 608
1639489858.105022, 0.0, 608
1639489858.155277, 0.0, 608
1639489858.204075, 0.0, 608
1639489858.255867, 0.0, 608
1639489858.303779, 0.0, 608
1639489858.356088, 0.0, 608
1639489858.404225, 0.0, 608
1639489858.456347, 0.0, 608
1639489858.504373, 0.0, 608
1639489858.556033, 0.0, 608
1639489858.604472, 0.0, 608
1639489858.656539, 0.0, 608
1639489858.705518, 0.0, 608
1639489858.756328, 0.0, 608
1639489858.805341, 0.0, 608
1639489858.857478, 0.0, 608
1639489858.905391, 0.0, 608
1639489858.956827, 0.0, 608
1639489859.005656, 0.0, 608
1639489859.057567, 0.0, 608
1639489859.106026, 0.0, 608
1639489859.1573, 0.0, 608
1639489859.205943, 0.0, 608
1639489859.258504, 0.0, 608
1639489859.306025, 0.0, 608
1639489859.357634, 0.0, 608
1639489859.40617, 0.0, 608
1639489859.458822, 0.0, 608
1639489859.506335, 0.0, 608
1639489859.557903, 0.0, 608
1639489859.60653, 0.0, 608
1639489859.658861, 0.0, 608
1639489859.707686, 0.0, 608
1639489859.758749, 0.0, 608
1639489859.806739, 0.0, 608
1639489859.860366, 0.0, 608
1639489859.907734, 0.0, 608
1639489859.959177, 0.0, 608
1639489860.007745, 0.0, 608
1639489860.060373, 0.0, 608
1639489860.108018, 0.0, 608
1639489860.159342, 0.0, 608
1639489860.209985, 0.0, 608
1639489860.260421, 0.0, 608
1639489860.309375, 0.0, 608
1639489860.359933, 0.0, 608
1639489860.409536, 0.0, 608
1639489860.460602, 0.0, 608
1639489860.510144, 0.0, 608
1639489860.560615, 0.0, 608
1639489860.61048, 0.0, 608
1639489860.661015, 0.0, 608
1639489860.71046, 0.0, 608
1639489860.760934, 0.0, 608
1639489860.811245, 0.0, 608
1639489860.862076, 0.0, 608
1639489860.910711, 0.0, 608
1639489860.961254, 0.0, 608
1639489861.011017, 0.0, 608
1639489861.062584, 0.0, 608
1639489861.111416, 0.0, 608
1639489861.161299, 0.0, 608
1639489861.211083, 0.0, 608
1639489861.262501, 0.0, 608
1639489861.311511, 0.0, 608
1639489861.36071, 0.0, 608
1639489861.412078, 0.0, 608
1639489861.465126, 0.0, 608
1639489861.511947, 0.0, 608
1639489861.562216, 0.0, 608
1639489861.612046, 0.0, 608
1639489861.664049, 0.0, 608
1639489861.712622, 0.0, 608
1639489861.761783, 0.0, 608
1639489861.812478, 0.0, 608
1639489861.86392, 0.0, 608
1639489861.912861, 0.0, 608
1639489861.963974, 0.0, 608
1639489862.013527, 0.0, 608
1639489862.064017, 0.0, 608
1639489862.113494, 0.0, 608
1639489862.163974, 0.0, 608
1639489862.213276, 0.0, 608
1639489862.263391, 0.0, 608
1639489862.313796, 0.0, 608
1639489862.365535, 0.0, 608
1639489862.413769, 0.0, 608
1639489862.463303, 0.0, 608
1639489862.51405, 0.0, 608
1639489862.56414, 0.0, 608
1639489862.614337, 0.0, 608
1639489862.665354, 0.0, 608
1639489862.714705, 0.0, 608
1639489862.764563, 0.0, 608
1639489862.814191, 0.0, 608
1639489862.863779, 0.0, 608
1639489862.914703, 0.0, 608
1639489862.965187, 0.0, 608
1639489863.015364, 0.0, 608
1639489863.064209, 0.0, 608
1639489863.115469, 0.0, 608
1639489863.164792, 0.0, 608
1639489863.215708, 0.0, 608
1639489863.265582, 0.0, 608
1639489863.315653, 0.0, 608
1639489863.364998, 0.0, 608
1639489863.415611, 0.0, 608
1639489863.465123, 0.0, 608
1639489863.516217, 0.0, 608
1639489863.565116, 0.0, 608
1639489863.61644, 0.0, 608
1639489863.665624, 0.0, 608
1639489863.716437, 0.0, 608
1639489863.765811, 0.0, 608
1639489863.817078, 0.0, 608
1639489863.866574, 0.0, 608
1639489863.916368, 0.0, 608
1639489863.9663, 0.0, 608
1639489864.017111, 0.0, 608
